巨吻脂鲤,一般,37848,,平钓【天空勺形鱼饵|36590】@0802-1600（碧空|1、晴朗|2=》小雨|7、暴雨|8）》！！！@拍水~12+22！！【饮乳鱼|36438】=【巨吻脂鲤|37848】；引诱；,
棕香蕉鳗鱼,一般,38833,,平钓【蜉蝣|36591】@2202-0200（小雨|7）》~8+11！！！@拍水~13.5+25.5！！【拉札巴里克鱼|36443】=【棕香蕉鳗鱼|38833】；引诱；,
摩耶鳄,一般,41403,,平钓【蜉蝣|36591】@0359-0800（阴云|3=》晴朗|2）》10+18.5~！！@拍水【拉札巴里克鱼|36443】@专一【萨维奈鳄|36449】双提=5【萨维奈鳄|36449】；确保多提；@鱼识=》平钓@0402-0800（阴云|3=》晴朗|2）》！！！@拍水~13+25.5！！【拉札巴里克鱼|36443】=【摩耶鳄|41403】；引诱；,
首领矛齿鲸,一般,39881,,耐心【青花鱼块|36593】@（晴朗|2）》6.1+10.3~！《【任何】》！！！》！！！=【首领矛齿鲸|39881】；不撒饵、套娃、引诱；,
雾凇狗鱼,一般,36683,,耐心【蜉蝣|36591】@（小雪|15）》8+15~！！@拍水【冰原狗鱼|36459】》！！！=【雾凇狗鱼|36683】；不撒饵、引诱；,
暗影帝冠,一般,37849,,平钓【蜉蝣|36591】@0202-0800（阴云|3、薄雾|4=》小雪|15）》！！！@拍水8+15~！！【蓝尾鲶|36462】=【暗影帝冠|37849】；引诱；,
仿制巨骨舌鱼,一般,37850,,平钓【蜉蝣|36591】@0002-0200》！！！@拍水！！【复制巨骨舌鱼|36467】=【仿制巨骨舌鱼|37850】；引诱；,
荧光死亡蠕虫,一般,41404,,耐心【奇美拉蠕虫|36595】@0202-0800（月尘|148）》！》！！！=【荧光死亡蠕虫|41404】；不撒饵、引诱；,
冰月壤龟,一般,38834,,平钓【奇美拉蠕虫|36595】@1002-1300（灵风|49）》！！！@拍水~5.5+10！！【魇鱼|36468】=【冰月壤龟|38834】；引诱；,
噬炎者,一般,39882,,平钓【奇美拉蠕虫|36595】@1202-2000（灵风|49）》！！！@拍水！！【吞星鱼|36488】=【噬炎者|39882】；引诱；,
佛恩·阿穆,一般,36684,,平钓【奇美拉蠕虫|36595】@1002-1400（灵风|49）》！！！@拍水！！【吞星鱼|36488】=【佛恩·阿穆|36684】；引诱；,
宇宙雾霾,一般,38835,,大鱼【奇美拉蠕虫|36595】@2002-0400（磁暴|149）》8.5+15~16.5+28！！@拍水【宇宙噪声|36491】》！！！=【宇宙雾霾|38835】；,
破军尾,一般,37851,,平钓【蜉蝣|36591】@0202-0400》！！！@拍水！！【镜鱼|36499】=【破军尾|37851】；引诱；,
运行星,一般,41405,,平钓【蜉蝣|36591】@1802-2200（磁暴|149=》晴朗|2）》！！！@拍水！！【镜鱼|36499】=【运行星|41405】；引诱；,
骇惊威,一般,36685,,平钓【星尘|36597】@0802-1200》~15+27！！！@拍水！！【二十四足文明人|36510】=【骇惊威|36685】；引诱；,
阿耳戈雄英,一般,37852,,平钓【星尘|36597】@0202-0400》！！！@拍水！！【三叉神海兽|36508】=【阿耳戈雄英|37852】；引诱；,
额外维度实体-852738,一般,41406,,平钓【星尘|36597】@1202-1600（灵风|49）》！！！@拍水6+13~！！【额外维度实体-9318|36519】=【额外维度实体-852738|41406】；引诱；,
水中辉星,一般,37853,,耐心【蜉蝣|36591】@（灵风|49）》5+7~9+17！@拍水【岛屿跳鱼|36476】》！！！=【水中辉星|37853】；引诱；,
金光皮颏鱵,一般,39883,,平钓【天空勺形鱼饵|36590】@2002-2200（灵风|49=》碧空|1、晴朗|2）》！！！精准@拍水！【岛屿跳鱼|36476】=【金光皮颏鱵|39883】；引诱；,
大丽花冠鮨,一般,38836,,平钓【蜉蝣|36591】@0402-1000（碧空|1）》！！！精准@拍水！【岛屿跳鱼|36476】=【大丽花冠鮨|38836】；引诱；,
7.0,其他,,,33,
财神蛙,一般,44339,,平钓【红蛆|43858】@（薄雾|4）》！！！精准@拍水！【食蚊鱼|43664】=【财神蛙|44339】；,
抓月虾,一般,44340,,平钓【白蠕虫|43854】@1202-1400》！！！精准@拍水~7+12！【海羊驼|43675】=【抓月虾|44340】；不撒饵、鱼影；,
锅盖蟹,一般,44341,,平钓【红蛆|43858】@1602-2000（阴云|3、薄雾|4）》！！！@拍水！！【水没睡鱼|43690】=【锅盖蟹|44341】；不撒饵、引诱；,
星尘睡鱼,一般,44342,,耐心【幽灵钳|43859】@2002-2400》~8+12！@拍水【乌托姆提卡|43745】》~9.5+15！+！！》！！！=【星尘睡鱼|44342】；不撒饵、套娃、重随；,
余痕丽鱼,一般,44343,,平钓【红蛆|43858】@（碧空|1）》！！！@拍水！！【钓神基富丽鱼|43718】=【余痕丽鱼|44343】；不撒饵、引诱；,
像素鳅,一般,44344,,平钓【红蛆|43858】@0002-0400》！！！@拍水！！【清洁方案|43778】=【像素鳅|44344】；不撒饵、引诱；,
灰达尤南丽鱼,一般,44345,,平钓【红蛆|43858】@0402-0800（碧空|1、晴朗|2）》！！！@拍水！！【帕利尤南丽鱼|43752】=【灰达尤南丽鱼|44345】；引诱；,
雷流鳟,一般,44346,,平钓【红蛆|43858】@0902-1100》！！！@拍水！！【黑莓鲈|43769】=【雷流鳟|44346】；不撒饵、鱼影；,
屋底镰鳍鲳鲹,一般,47988,,平钓【幽灵钳|43859】@0502-0700》！！！@拍水！！【镰鳍鲳鲹|43671】=【屋底镰鳍鲳鲹|47988】；引诱；,
麻瘩玛塔蛇颈龟,一般,47989,,大鱼【红蛆|43858】@1202-1400（碧空|1）》！@拍水【克扎玛乌跳鱼|43689】》！！！=【麻瘩玛塔蛇颈龟|47989】；引诱；,
长河牙签鱼,一般,47990,,平钓【红蛆|43858】@0002-0400（阴云|3）》！！！@拍水！！【牙签鱼|43695】=【长河牙签鱼|47990】；引诱；,
海心枯叶,一般,47991,,平钓【红蛆|43858】@1002-1200》！！！@拍水！！【红豹帆鳍鱼|43719】=【海心枯叶|47991】；引诱；,
咬鹃杀手,一般,47992,,平钓【红蛆|43858】@（阴云|3、薄雾|4）》！！！@拍水！！【镜鲤|43722】=【咬鹃杀手|47992】；引诱；,
得卡特,一般,47993,,大鱼【红蛆|43858】@2002-2400（扬沙|11）》~11+20.5！！@拍水【旅迹鳟|43754】@专一【尼葵瑞皮鳟|43751】【尼葵瑞皮鳟|43751】》！！！=【得卡特|47993】；不撒饵、引诱；,
雷光鲽鱼,一般,47994,,平钓【红蛆|43858】@（小雨|7）》！！！@拍水！！【亚斯拉尼弓鳍鱼|43773】=【雷光鲽鱼|47994】；引诱；,
滑稽女王,一般,47995,,平钓【红蛆|43858】@1602-1800（晴朗|2）》！！！@拍水！！【滑稽鲶鱼|43783】=【滑稽女王|47995】；不撒饵、鱼影；,
深奥的代言人,一般,46189,,平钓【红蛆|43858】@1202-1600（薄雾|4）》！！！@拍水！！【半饱鳟|43687】=【深奥的代言人|46189】；引诱；,
船路矛丽鱼,一般,46190,,平钓【红蛆|43858】@0602-0800（小雨|7）》！！！@拍水！！【矛丽鱼|43700】=【船路矛丽鱼|46190】；不撒饵、鱼影；,
铁黑骨舌鱼,一般,46191,,平钓【红蛆|43858】@1602-1800（小雨|7）》！！！@拍水！！【亚克特尔蝾螈|43726】=【铁黑骨舌鱼|46191】；引诱；,
王亲钝口螈,一般,46192,,耐心【黄金幼虫|43849】@0002-0400（阴云|3）》~9+16.5！@拍水【白烬龙虾|43729】【云空鱼|43728】》！！！=【王亲钝口螈|46192】；引诱；,
苍天鱿鱼,一般,46193,,平钓【蜻蜓|43857】@1802-2400（强风|6）》~14+25.5！！！精准@拍水！【佐戈之核|43757】=【苍天鱿鱼|46193】；引诱；,
南瓜芽太阳鱼,一般,46194,,平钓【红蛆|43858】@2002-2400（雷雨|10）》！！！@拍水！！【瓜仁太阳鱼|43767】=【南瓜芽太阳鱼|46194】；不撒饵、引诱；,
巨蛇头鳢,一般,46195,,平钓【红蛆|43858】@0358-0600（小雨|7）》！@专一【骑士虾虎|43781】=3【骑士虾虎|43781】；不撒饵、引诱；@鱼识=》平钓@0358-0600（小雨|7）》！！！@拍水！！【蛇头鳢|43785】=【巨蛇头鳢|46195】；引诱；,
凤尾鲯鲭,一般,46196,,平钓【幽灵钳|43859】@0802-1200（晴朗|2）》！！！@拍水！！【运河鼓|43790、蝴蝶鳐|43791】=【凤尾鲯鲭|46196】；引诱；,
富裕钱包,一般,49794,,平钓【幽灵钳|43859】@1602-1800（阴云|3=》小雨|7）》~14+26！！！@拍水8+16~！！【蓝色钱包|43673】=【富裕钱包|49794】；雄心；,
海牛灾星,一般,49795,,耐心【黄金幼虫|43849】@0802-1200（阴云|3=》小雨|7）》~9+17！！@专一【火焰丽鱼|43701】》！！！=【海牛灾星|49795】；不撒饵、鱼篓专一、引诱；,
玉米荚鲦鱼,一般,49796,,平钓【红蛆|43858】@0402-0600（小雨|7）》！！！@拍水！！【玉米鲦鱼|43706、浮虹鱼|43707】=【玉米荚鲦鱼|49796】；引诱；,
小腿鲶,一般,49797,,平钓【红蛆|43858】@0002-0200（薄雾|4）》！！@专一【脚尖鲶|43735】=3【脚尖鲶|43735】；不撒饵、引诱；@鱼识=》平钓@0002-0200（薄雾|4）》！！！@拍水！！【脚尖鲶|43735】=【小腿鲶|49797】；引诱；,
战地巨雀鳝,一般,49798,,耐心【蜜蜂饵|43852】@2002-2200（小雨|7）》7+15~！【格子丽鱼|43736】》！+！！！=【战地巨雀鳝|49798】；套娃、引诱；,
遗产石斑鱼,一般,49799,,平钓【嘭嘭拟饵|43855】@1202-1600（晴朗|2）》！！！@拍水！！【亚斯拉尼弓鳍鱼|43773】=【遗产石斑鱼|49799】；雄心；,
迎风粗纹松鲷,一般,49800,,平钓【红蛆|43858】@0202-0400（小雨|7）》！！！@拍水！！【新骨舌鱼|43787】=【迎风粗纹松鲷|49800】；鱼影；,
希望鲤鱼,一般,49801,,平钓【嘭嘭拟饵|43855】》！@拍水【星河镜银鲫|43797】=3【金色昨日|43796】；不撒饵、引诱；@阶段=》平钓【红蛆|43858】@2202-2400（阴云|3）》~11+21！！@拍水【亚历山德里亚鲤鱼|43799】@专一【绯红女王|43798】=3【金色昨日|43796】；3【绯红女王|43798】；不撒饵、引诱；@鱼识=》平钓【红蛆|43858】@2202-2400（阴云|3）》！！！@拍水！！【绯红女王|43798】=【希望鲤鱼|49801】；引诱；《=,
7.0末尾,其他,,,,
憧憬湾,其他,宇宙探索,,55,
stell451,一般,,,平钓》全部,
stell452,一般,,,大鱼》全部=不撒饵、收藏品、不收集、大尺寸；,
stell453,一般,,,平钓》！！@拍水【？钴铁鳗|45701】@专一【钴铁鳗|45701】=不撒饵、引诱；,
stell454,一般,,,大鱼》！！@拍水【？月鲶鱼|45704】=不撒饵、收藏品、不收集、大尺寸、引诱；,
stell455,一般,,,平钓》全部@拍水【任何】=不撒饵；,
stell456,一般,,,大鱼》！！@拍水【？小跳鱼|45710】=不撒饵、收藏品、不收集、大尺寸、引诱；,
stell457,一般,,,大鱼》8+16~！！@拍水【月草鱼|45712】=不撒饵、收藏品、不收集、大尺寸、引诱；,
stell458,一般,,,平钓》！@拍水全部【？泣眼|45717】=1【泣眼|45717】；不撒饵、引诱；@阶段=》平钓》！！@拍水【？月鳗|45718】=不撒饵、引诱；《=,
stell459,一般,,,耐心》！@拍水！！【占位】=不撒饵、收藏品、不收集、大尺寸、引诱；,
stell460,一般,,,平钓》！@拍水【任何】=2【任何】；不撒饵、引诱；@阶段=》平钓》！！@拍水【任何】=不撒饵、引诱；《=,
stell461,一般,,,耐心》全部=收藏品、不收集、大尺寸；,
stell462,一般,,,大鱼》！@拍水【？蓝胡椒月光鱼|45734】=不撒饵、收藏品、大尺寸、引诱；,
stell463,一般,,,平钓【宇宙大蚊|45949】》！=1【忧地鱼|45735】；不撒饵、引诱；@阶段=》平钓【宇宙蚯蚓|45950】》！@拍水【忧地鱼|45735】=1【太阳核爆鱼|45738】；不撒饵、引诱；@阶段=》平钓》！！=1【小跳叶鱼|45736】；不撒饵、引诱；@阶段=》平钓【宇宙大蚊|45949】》！！@拍水【小跳叶鱼|45736】=不撒饵、引诱；《=《=《=,
stell464,一般,,,平钓》7+15~！@拍水~8+15！【？棱光鱼|45743】@专一【棱光鱼|45743】双提=不撒饵、引诱；,
stell465,一般,,,耐心》8+16~！！+！！！华丽@拍水全部【占位】=收藏品、不收集、大尺寸；,
stell466,一般,,,平钓【宇宙狼蛛|45954】》全部强力@拍水【？月岩藻|45749】=1【月巨骨舌鱼|45753】；1【蛋白石鳗|45752】；不撒饵、引诱；@阶段=》平钓【淡水万能机械臂|45955】》全部强力=1【月太阳鱼|45750】；不撒饵、引诱；@阶段=》平钓》！@拍水【任何】=不撒饵、引诱；《=《=,
stell467,一般,,,大鱼》9+18~！！！@拍水~10+18！！【？月多鳍鱼|45758】=不撒饵、收藏品、不收集、大尺寸、引诱；,
stell468,一般,,,大鱼》！！@拍水【？月碧玺原石|45763】@专一【月碧玺原石|45763】华丽=不撒饵、收藏品、大尺寸、引诱；@拍水后=》大鱼》！！华丽=不撒饵、收藏品、大尺寸、引诱；,
stell469,一般,,,平钓【宇宙幼虫|45952】》！@拍水全部【蓝月鳅|45764、小跳鳅|45765】=1【蓝月鳅|45764】；1【小跳鳅|45765】；不撒饵、引诱；@阶段=》平钓【月球幼虫|45953】》！@拍水全部【蓝月鳅|45764】=1【月青铜琵琶鱼|45766】；不撒饵、引诱；@阶段=》平钓》！！@拍水【月青铜琵琶鱼|45766】=不撒饵、引诱；《=《=,
stell470,一般,,,平钓》！！！三提@拍水全部【占位】@专一【无结构陨铁|45772】三提=不撒饵、引诱、确保多提；,
stell471,一般,,,耐心》！！@拍水全部【占位】=不撒饵、收藏品、不收集、大尺寸、引诱；,
stell472,一般,,,平钓》！！！三提@拍水！！【？月狼鱼|45782】@专一【月狼鱼|45782】=不撒饵、引诱；@鱼识=》平钓》！！！@拍水【月狼鱼|45782】=不撒饵、引诱；,
stell473,一般,,,大鱼》8+16.5~！！@拍水~9+16.5！！【月长嘴鱲|45785】@专一【蹦跳星|45788】=不撒饵、收藏品、大尺寸、引诱；,
stell474,一般,,,平钓》7+14~！三提@拍水全部【占位】=16【任何】；不撒饵、跳阶段；@阶段=》平钓》全部双提=确保多提；《=,
stell475,一般,,,大鱼》10+19.5~！！华丽@拍水！！【砷海水螅|45796】=不撒饵、收藏品、不收集、大尺寸、引诱；,
stell476,一般,,,大鱼》11+22~！华丽@拍水！【月岩藻|45799】=不撒饵、收藏品、大尺寸、鱼影；,
stell477,一般,,,大鱼》全部=2【任何】；不撒饵、收藏品、不收集、大尺寸；@阶段=》平钓》！！@拍水【求星鱼|45827】=不撒饵；@拍水后=》大鱼》15+30~！！=不撒饵、收藏品、不收集、大尺寸、大鱼知识、鱼影；《=,
stell478,一般,,,耐心》全部=大尺寸；,
stell479,一般,,,大鱼》6+13~！！@拍水~7+13！！【不完整菌类721|45832】@专一【环冠水母|45835】=2【环冠水母|45835】；不撒饵、收藏品、大尺寸、等待专一、引诱、跳阶段；@阶段=》大鱼》6+13~！！@拍水~7+13！！【不完整菌类721|45832】@专一【？不完整菌类721|45832】=不撒饵、梭哈、收藏品、大尺寸、等待专一、引诱；《=,
stell480,一般,,,平钓》！！！三提=7【月翻车鱼|45840】；不撒饵、雄心、回收、确保多提、多提回退、跳阶段；@阶段=》平钓》！！！三提@拍水全部【占位】=16【任何】；不撒饵、雄心、确保多提、多提回退、跳阶段；@阶段=》平钓》全部双提《=《=,
stell481,一般,,,平钓》15+29~！！！@拍水！！【？球睛威|45870】=引诱；,
stell482,一般,,,耐心》！《【任何】=4【弯月矛丽鱼|45873】；不撒饵、无恩宠、大尺寸、鱼篓；@阶段=》耐心【月球水果蠕虫|45958】》！》！！！=不撒饵、大尺寸、大鱼知识、鱼篓专一；《=,
stell483,一般,,,平钓【星蚯蚓|45962】》！！@拍水8+17~！【任何】=1【叹息月壤龟|45808】；不撒饵、引诱；@阶段=》平钓【宇宙水蛭|45964】》！！！@拍水7+14.5~！【月蝎|45804、月鞭|45805、月风花|45806】=1【硫磺水螅|45809】；不撒饵、引诱；@阶段=》平钓》7.5+13.5~9+17！@拍水~17+25！【月蝎|45804、月鞭|45805】=1【月风花|45806】；@阶段=》平钓【星蚯蚓|45962】》10+19.5~！@拍水！【月蝎|45804、月鞭|45805】=1【砷海鲌鱼|45807】；不撒饵；@阶段=》平钓》~9.5+17！@拍水【任何】《=《=《=《=,
stell483-1,一般,,,平钓【星蚯蚓|45962】》！！@拍水！【砷海鲌鱼|45807】=1【叹息月壤龟|45808】；不撒饵、引诱；@阶段=》平钓【宇宙水蛭|45964】》！！！@拍水7+14.5~！【月蝎|45804、月鞭|45805、月风花|45806】=1【硫磺水螅|45809】；不撒饵、引诱；@阶段=》平钓》7.5+13.5~9+17！@拍水~17+25！【月蝎|45804、月鞭|45805】=1【月风花|45806】；@阶段=》平钓【星蚯蚓|45962】》10+19.5~！@拍水！【月蝎|45804、月鞭|45805】=1【砷海鲌鱼|45807】；不撒饵、银星；@阶段=》平钓》~9.5+17！@拍水【任何】=银星；《=《=《=《=,
stell484,一般,,,耐心》！@拍水【？月明鱼|45844】》5+11.5~！！》！！+！！！=不撒饵、套娃、引诱；,
stell485,一般,,,大鱼》！！！@拍水！！【月长嘴鱲|45811】=大尺寸、引诱；@拍水后=》大鱼》！！！=梭哈、大尺寸、引诱；,
stell486,一般,,,平钓【月虫箱|45959】》！！@拍水【泪滴刀背鱼|45848】=1【泪滴刀背鱼|45848】；1【银月罗非鱼|45850】；引诱、跳阶段；@阶段=》平钓【星鲑鱼籽|45960】》8+16.5~！@拍水！【？泪滴刀背鱼|45848、银月罗非鱼|45850】=1【泪鳉|45851】；跳阶段；@阶段=》平钓【星鲑鱼籽|45960】》~9+17！@拍水【？泪鳉|45851】@拍水后=》平钓【星鲑鱼籽|45960】》~9+17！《=《=,
stell487,一般,,,耐心》10+21~！华丽@拍水8+16.5~！+！！【占位】@专一【深月水盾草|45882】华丽=2【深月水盾草|45882】；不撒饵、大尺寸、等待专一、等待华丽、谦逊、跳阶段；@阶段=》大鱼》10+21~！华丽@拍水8+16.5~！+！！【占位】@专一【深月水盾草|45882】华丽=5【任何】；不撒饵、大尺寸、等待专一、等待华丽、谦逊、跳阶段；@阶段=》大鱼》8+16.5~！+！！华丽=6【任何】；不撒饵、大尺寸、谦逊、跳阶段；@阶段=》大鱼》全部华丽=大尺寸；《=《=《=,
stell488,一般,,,大鱼》8+15.1~！+！！！华丽@拍水10+19.5~！！【占位】@专一【银河核爆鱼|45856】华丽=不撒饵、大尺寸、雄心；,
stell489,一般,,,耐心》10+18~！！+！！！@拍水~10+18！！【？月上猎手|45887、硬盾菊石|45888】@专一【硬盾菊石|45888】=不撒饵、梭哈、收藏品、大尺寸、等待专一、雄心；,
stell490,一般,,,大鱼》！！！@拍水~9+16.5！！【砷海水螅|45817】=不撒饵、大尺寸、引诱；,
stell491,一般,,,平钓【宇宙奇美拉蠕虫|45963】》！！！@拍水！！【月魔鱼|45860】=1【渔丁威|45864】；不撒饵、引诱、跳阶段；@阶段=》平钓【宇宙奇美拉蠕虫|45963】》！！@拍水【月魔鱼|45860】=1【闪亮鳐|45861】；不撒饵、引诱、跳阶段；@阶段=》平钓【魔泉万能机械臂|45965】》！！！@拍水！！【月魔鱼|45860】=1【月魔鱼|45860】；1【月海葡萄|45863】；不撒饵、引诱、跳阶段；@阶段=》平钓【魔泉万能机械臂|45965】》！@拍水【月金鱼|45859、月蝴蝶|45862】=不撒饵、引诱；《=《=《=,
stell492,一般,,,大鱼》全部=2【任何】；不撒饵、大尺寸；@阶段=》大鱼》12.5+23.5~！！！@拍水6+13~！！【月底剑|45892】=不撒饵、梭哈、大尺寸、大鱼知识、引诱；@拍水后=》大鱼》12.5+23.5~！！！=梭哈、大尺寸、大鱼知识、引诱；《=,
stell493,一般,,,平钓》7+14~11+20！！！三提=8【深月海龙|45912】；不撒饵、谦逊、回收、确保多提、跳阶段；@阶段=》平钓》7+14~！！！三提@拍水全部【占位】=8【深月海龙|45912】；2【？深月海龙|45912】；不撒饵、谦逊、确保多提、跳阶段；@阶段=》平钓》7+14~11+20！！！三提=不撒饵、谦逊、确保多提；《=《=,
stell494,一般,,,平钓》全部@拍水【月蝎|45895】=1【砷海角箱鲀|45900】；不撒饵、谦逊、鱼影、跳阶段；@阶段=》平钓》全部@拍水【任何】=1【砷海角箱鲀|45900】；1【月蝎|45895】；不撒饵、谦逊、跳阶段；@阶段=》平钓》~10+17.5！！@拍水8+16.5~！！【砷化欧洛浦肯|45896、月油鳗|45897】=1【银河噪声|45898】；不撒饵、雄心、跳阶段；@阶段=》平钓》~7+13.5！！@拍水8+16.5~！！【月油鳗|45897、银河噪声|45898】=1【爪网虫|45899】；不撒饵、雄心、跳阶段；@阶段=》平钓》8+16.5~15+28.5！！@拍水【砷化欧洛浦肯|45896、月油鳗|45897、银河噪声|45898】《=《=《=《=,
stell495,一般,,,平钓》8+16.5~！=3【林乔利虫|45905】；不撒饵、谦逊、跳阶段；@阶段=》平钓》8+16.5~11+20.5！@拍水！【？月玻璃鱼|45903】=1【月玻璃鱼|45903】；3【林乔利虫|45905】；不撒饵、谦逊；《=@鱼识=》大鱼》7+15~11+19.5！！！华丽@拍水！！【月魔鱼|45902】=不撒饵、大尺寸、雄心；,
stell508,一般,,,平钓》8+13~！！！三提=回收、确保多提；,
stell508-1,一般,,,平钓》8+13~！！！三提=回收、确保多提、银星；,
stell509,一般,,,平钓》~8+14.5！！@拍水【？小跳肺鱼|45922】=不撒饵、引诱；,
stell509-1,一般,,,平钓》~8+14.5！！@拍水【？小跳肺鱼|45922】=不撒饵、引诱、银星；,
stell510,一般,,,平钓》10+20~！！三提=7【明月碧玺原石|45928】；不撒饵、雄心、回收、确保多提、多提回退；,金牌流程：启动预设钓到7条→再启动预设钓到7条共14条→使用恩宠和强心剂（如果可用）→制作2次→再启动预设钓到7条→制作1次
stell511,一般,,,平钓》！！！@拍水！！【？虚空鳗|45934】=3【虚空鳗|45934】；引诱；,
stell542,一般,,,平钓》！！@拍水【？月蓝尾鲶|45937】,
stell543,一般,,,平钓》！！,
stell544,一般,,,平钓》！！,
法恩娜,其他,,,49,
stell965,一般,,,平钓》全部三提,
stell966,一般,,,大鱼》全部=收藏品、大尺寸；,
stell967,一般,,,大鱼》8+15.5~！！双提@拍水！！【？33号作品|47430】@专一【33号作品|47430】=引诱；,
stell968,一般,,,大鱼》！！@专一【退火蝾螈|47433】=收藏品、大尺寸、引诱；,
stell969,一般,,,平钓》全部@拍水【任何】,
stell970,一般,,,大鱼》全部=收藏品、大尺寸；,
stell971,一般,,,大鱼》！！=收藏品、大尺寸、引诱；,
stell972,一般,,,平钓》！@拍水【？11号作品|47446】=1【11号作品|47446】；引诱；@阶段=》平钓》！！@拍水【任何】=引诱；《=,
stell973,一般,,,大鱼》8+16~！三提@专一【退火鲤|47451】=3【退火鲤|47451】；不撒饵、收藏品、大尺寸、引诱；@阶段=》平钓》全部@专一【退火鲤|47451】=引诱；《=,
stell974,一般,,,平钓》！@拍水【任何】=2【任何】；引诱；@阶段=》平钓》！！@拍水【任何】=引诱；《=,
stell975,一般,,,大鱼》8+17~！！三提@专一【任何】双提=3【退火鳐|47459】；不撒饵、收藏品、大尺寸、引诱；@阶段=》大鱼》！！=收藏品、大尺寸、引诱；《=,
stell976,一般,,,大鱼》5+11.5~！华丽@拍水【？骨蕾丝|47462】@专一【骨蕾丝|47462】华丽=收藏品、大尺寸；,
stell977,一般,,,平钓【宇宙蚯蚓|47684】》~6+11！=1【珠璃贝|47464】；不撒饵、引诱；@阶段=》平钓》！！@拍水【珠璃贝|47464】=1【钴铁宝石|47465】；@阶段=》平钓【黏黏毛虫|47685】》（！！）5+11~！强力@拍水【钴铁宝石|47465】=不撒饵、引诱；《=《=,
stell978,一般,,,平钓》7+14.5~！三提@拍水6+13.2~！【？钴铁等腰鱼|47484】=不撒饵、引诱；,
stell979,一般,,,大鱼》！！！华丽@拍水8+16.5~！！【蓝玻璃板|47488】=1【结晶石|47489】；不撒饵、大尺寸、引诱；@阶段=》大鱼》！！！华丽@专一【结晶石|47489】=大尺寸；《=,
stell980,一般,,,大鱼》7+15~！！+！！！@专一【任何】=不撒饵、收藏品、大尺寸、引诱；,
stell981,一般,,,大鱼》！！！@拍水！！【？蛋白石莫拉|47499】=不撒饵、大尺寸、引诱；,
stell982,一般,,,大鱼》9+18.5~！+！！@拍水【金沙条|47502】@专一【彩砂砾|47504】华丽=不撒饵、收藏品、大尺寸、引诱；,
stell983,一般,,,平钓【黏黏幼虫|47686】》全部精准@拍水【任何】=2【任何】；不撒饵、引诱；@阶段=》平钓【淡水万能机械臂|47689】》全部强力=不撒饵、引诱；《=,
stell984,一般,,,平钓》！！！三提@拍水全部【占位】=确保多提；,
stell985,一般,,,耐心》！！=大尺寸、引诱；,
stell986,一般,,,平钓》5+10~！！双提@拍水！！【？探索鬼鱼|47523、深度退火蝾螈|47524】=2【探索鬼鱼|47523】；不撒饵、引诱；@鱼识=》平钓》！！！@拍水！！【任何】=不撒饵、引诱；,
stell987,一般,,,大鱼》9+17.5~！！@拍水【？珍珠等腰鱼|47529】@专一【珍珠等腰鱼|47529】=不撒饵、收藏品、大尺寸、引诱；,
stell988,一般,,,平钓》（全部）9+18~全部三提=不撒饵、雄心、确保多提、多提回退；,
stell989,一般,,,平钓》10+20.5~！！=1【沙坑风筝|47539】；不撒饵、引诱、跳阶段；@阶段=》大鱼》10+20.5~！！三提@专一【沙坑风筝|47539】三提=3【沙坑风筝|47539】；不撒饵、大尺寸、等待专一、引诱、确保多提、跳阶段；@阶段=》大鱼》全部华丽=不撒饵、大尺寸；《=《=,
stell990,一般,,,大鱼》~9+16.5！！！华丽@拍水！！【？抛竿花|47544】@专一【抛竿花|47544】华丽=不撒饵、收藏品、大尺寸、等待专一、雄心；,
stell991,一般,,,大鱼》！！！@拍水！！【跳行威|47557】=不撒饵、大尺寸、鱼影；,
stell992,一般,,,耐心》！！=不撒饵、大尺寸、引诱；,
stell993,一般,,,大鱼》7+15~！！华丽@拍水！！【夜骨鱼|47610】@专一【胶囊废弃物|47612、胶囊琥珀|47613】华丽=不撒饵、收藏品、大尺寸、引诱；,
stell993-1,一般,,,大鱼》7+15~！！华丽@拍水！！【夜骨鱼|47610】@专一【胶囊废弃物|47612、胶囊琥珀|47613】华丽=不撒饵、收藏品、大尺寸、引诱、银星；,
stell994,一般,,,大鱼》10+21~！！三提@专一【硝石玫瑰|47637】=3【硝石玫瑰|47637】；不撒饵、收藏品、大尺寸、引诱；@阶段=》平钓》10+21~！！@专一【硝石玫瑰|47637】=不撒饵、收藏品、引诱；《=,
stell994-1,一般,,,大鱼》10+21~！！三提@专一【硝石玫瑰|47637】=3【硝石玫瑰|47637】；不撒饵、收藏品、大尺寸、引诱；@阶段=》平钓》10+21~！！@专一【硝石玫瑰|47637】=1【硝石玫瑰|47637】；不撒饵、收藏品、引诱；@阶段=》平钓》10+21~！！@专一【硝石玫瑰|47637】=1【硝石玫瑰|47637】；不撒饵、收藏品、引诱、银星；《=《=,
stell995,一般,,,大鱼》（！！！）7+15~！！@拍水【紫晶宝石|47641】@专一【碱蓝伪鱼|47643】=不撒饵、收藏品、大尺寸、大鱼知识、引诱；,
stell996,一般,,,大鱼》！！@拍水【98号作品|47546】=收藏品、大尺寸、引诱；,
stell996-1,一般,,,大鱼》！！@拍水【98号作品|47546】=无强心剂、收藏品、大尺寸、引诱、银星；,
stell997,一般,,,$现在还没有该任务的预设,
stell998,一般,,,大鱼》11+23~！！+！！！@拍水！！【类水母|47552】=收藏品、大尺寸、鱼影；,
